0.13,0.06,0.99,-6.02,-3.39,-1.32,8157352
0.07,0.03,1.01,-5.44,-2.29,-4.60,8165832
0.03,0.03,1.00,-5.42,1.34,-11.79,8174376
0.08,0.04,1.02,-5.57,7.97,-19.53,8182912
0.17,0.05,1.06,-6.67,9.90,-22.68,8191456
0.24,0.05,1.06,-8.12,6.94,-22.45,8200024
0.31,0.05,1.07,-9.70,0.67,-21.04,8208560
0.40,0.05,1.09,-11.51,-10.05,-18.60,8217264
0.47,0.05,1.12,-15.07,-24.40,-14.78,8226000
0.50,0.08,1.10,-17.47,-38.45,-10.40,8234696
0.48,0.10,1.08,-19.25,-43.47,-9.99,8243336
0.45,0.12,1.02,-18.64,-32.46,-20.57,8252064
0.59,0.09,0.97,-16.29,-9.06,-44.92,8260672
1.02,0.07,0.96,-13.04,23.17,-71.21,8269360
1.75,0.15,1.01,-11.51,53.68,-76.97,8278096
2.00,0.26,1.06,-13.16,67.77,-43.43,8286800
2.00,0.34,1.12,-15.83,61.54,25.80,8295472
2.00,0.36,1.02,-19.48,44.96,107.23,8304208
2.00,0.28,0.83,-20.19,38.85,175.12,8313008
1.97,0.25,0.62,-15.41,51.42,217.19,8321808
1.38,0.23,0.49,-7.45,87.20,240.96,8330480
0.94,0.28,0.47,-1.24,135.60,257.67,8339224
0.53,0.42,0.52,2.81,173.94,279.93,8347992
0.07,0.44,0.57,4.82,187.20,300.04,8356664
-0.49,0.45,0.60,6.23,181.19,308.09,8365392
-1.00,0.36,0.74,8.46,150.84,294.28,8374128
-1.36,0.29,0.89,5.95,110.35,263.67,8382936
-1.69,0.34,0.88,2.04,82.59,231.74,8391616
-1.99,0.45,0.89,-2.20,68.53,207.63,8400336
-2.00,0.50,0.89,-4.25,62.70,184.03,8409024
-2.00,0.46,0.98,-6.78,49.07,152.51,8417760
-2.00,0.42,1.04,-12.66,24.47,107.87,8426544
-2.00,0.38,1.10,-18.66,-3.45,53.23,8435192
-2.00,0.38,1.13,-25.93,-34.55,-2.59,8443928
-2.00,0.42,1.08,-32.75,-65.42,-51.94,8452704
-2.00,0.43,1.00,-36.81,-79.74,-94.69,8461448
-2.00,0.44,0.84,-37.07,-75.45,-133.20,8470272
-1.83,0.46,0.72,-30.93,-65.27,-169.44,8479168
-1.39,0.43,0.74,-24.46,-69.93,-201.68,8488048
-1.02,0.38,0.70,-19.18,-80.06,-227.39,8496864
-0.66,0.36,0.62,-13.47,-79.00,-241.65,8505704
-0.26,0.35,0.62,-7.51,-75.39,-243.41,8514480
0.02,0.28,0.66,-4.28,-72.22,-234.25,8523232
0.16,0.24,0.59,-1.12,-62.34,-220.01,8532024
0.20,0.19,0.47,6.23,-41.30,-217.75,8540752
0.45,0.14,0.52,15.46,-12.14,-221.55,8549544
0.81,0.13,0.56,23.04,8.36,-213.00,8558216
1.15,0.15,0.61,29.31,13.43,-191.07,8567016
1.38,0.19,0.69,35.81,5.63,-156.11,8575728
1.34,0.18,0.80,41.10,-14.64,-127.85,8584496
1.26,0.15,0.90,44.70,-35.36,-115.27,8593272
1.26,0.16,0.96,45.97,-37.77,-108.26,8602080
1.41,0.16,1.14,43.56,-27.13,-95.49,8610816
1.55,0.17,1.32,35.25,-17.38,-69.94,8619536
1.51,0.17,1.37,25.25,-6.11,-37.17,8628200
1.30,0.13,1.29,16.90,4.38,-10.16,8636832
1.03,0.08,1.18,12.99,13.63,2.79,8645384
0.88,0.03,1.16,11.63,17.97,6.61,8654000
0.82,-0.01,1.16,9.52,19.58,7.98,8662504
0.81,-0.02,1.15,5.85,19.49,16.03,8671144
0.72,-0.02,1.09,1.81,20.50,30.61,8679760
0.52,-0.03,1.00,0.01,22.30,44.04,8688312
0.30,-0.06,0.94,0.38,22.12,49.17,8696904
0.10,-0.06,0.91,3.34,20.65,46.77,8705488
-0.04,-0.05,0.90,7.19,21.07,41.23,8714104
-0.13,-0.03,0.95,10.72,20.71,33.57,8722880
-0.16,-0.04,1.03,11.48,18.53,23.58,8731592
-0.10,-0.02,1.09,9.08,11.11,15.34,8740224
-0.05,0.01,1.11,7.13,2.64,11.77,8748800
-0.03,0.05,1.12,4.03,-0.69,14.21,8757368
-0.05,0.05,1.12,1.01,-1.58,18.13,8765904
-0.13,0.06,1.11,-1.21,-2.84,18.53,8774480
-0.18,0.05,1.08,-2.58,-4.32,13.40,8783032
-0.17,0.05,1.07,-2.46,-5.88,4.96,8791512
-0.13,0.04,1.06,-2.58,-5.10,-2.25,8800032
-0.03,0.06,1.05,-2.55,-1.01,-5.32,8808536
0.04,0.06,1.03,-2.60,2.93,-3.55,8816968
0.08,0.05,1.01,-2.37,6.94,-1.12,8825384
